developer,day,MODIFY
groovy - jstrachan - 2003-09-11 14:11:56+00:00,99,8
groovy - jstrachan - 2003-09-11 14:11:56+00:00,100,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,101,19
groovy - jstrachan - 2003-09-11 14:11:56+00:00,102,14
groovy - jstrachan - 2003-09-11 14:11:56+00:00,103,7
groovy - jstrachan - 2003-09-11 14:11:56+00:00,104,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,105,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,106,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,107,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,108,1
groovy - jstrachan - 2003-09-11 14:11:56+00:00,109,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,110,31
groovy - jstrachan - 2003-09-11 14:11:56+00:00,111,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,112,6
groovy - jstrachan - 2003-09-11 14:11:56+00:00,113,17
groovy - jstrachan - 2003-09-11 14:11:56+00:00,114,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,115,11
groovy - jstrachan - 2003-09-11 14:11:56+00:00,116,20
groovy - jstrachan - 2003-09-11 14:11:56+00:00,117,26
groovy - jstrachan - 2003-09-11 14:11:56+00:00,118,34
groovy - jstrachan - 2003-09-11 14:11:56+00:00,119,41
groovy - jstrachan - 2003-09-11 14:11:56+00:00,120,12
groovy - jstrachan - 2003-09-11 14:11:56+00:00,121,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,122,27
groovy - jstrachan - 2003-09-11 14:11:56+00:00,123,11
groovy - jstrachan - 2003-09-11 14:11:56+00:00,124,19
groovy - jstrachan - 2003-09-11 14:11:56+00:00,125,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,126,9
groovy - jstrachan - 2003-09-11 14:11:56+00:00,127,22
groovy - jstrachan - 2003-09-11 14:11:56+00:00,128,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,129,16
groovy - jstrachan - 2003-09-11 14:11:56+00:00,130,16
groovy - jstrachan - 2003-09-11 14:11:56+00:00,131,2
groovy - jstrachan - 2003-09-11 14:11:56+00:00,132,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,133,21
groovy - jstrachan - 2003-09-11 14:11:56+00:00,134,8
groovy - jstrachan - 2003-09-11 14:11:56+00:00,135,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,136,9
groovy - jstrachan - 2003-09-11 14:11:56+00:00,137,27
groovy - jstrachan - 2003-09-11 14:11:56+00:00,138,10
groovy - jstrachan - 2003-09-11 14:11:56+00:00,139,1
groovy - jstrachan - 2003-09-11 14:11:56+00:00,140,24
groovy - jstrachan - 2003-09-11 14:11:56+00:00,141,8
groovy - jstrachan - 2003-09-11 14:11:56+00:00,142,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,143,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,144,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,145,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,146,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,147,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,148,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,149,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,150,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,151,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,152,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,153,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,154,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,155,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,156,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,157,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,158,1
groovy - jstrachan - 2003-09-11 14:11:56+00:00,159,4
groovy - jstrachan - 2003-09-11 14:11:56+00:00,160,6
groovy - jstrachan - 2003-09-11 14:11:56+00:00,161,3
groovy - jstrachan - 2003-09-11 14:11:56+00:00,162,36
groovy - jstrachan - 2003-09-11 14:11:56+00:00,163,7
groovy - jstrachan - 2003-09-11 14:11:56+00:00,164,9
groovy - jstrachan - 2003-09-11 14:11:56+00:00,165,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,166,21
groovy - jstrachan - 2003-09-11 14:11:56+00:00,167,7
groovy - jstrachan - 2003-09-11 14:11:56+00:00,168,25
groovy - jstrachan - 2003-09-11 14:11:56+00:00,169,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,170,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,171,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,172,0
groovy - jstrachan - 2003-09-11 14:11:56+00:00,173,14
groovy - jstrachan - 2003-09-11 14:11:56+00:00,174,3
groovy - jstrachan - 2003-09-11 14:11:56+00:00,175,39
groovy - jstrachan - 2003-09-11 14:11:56+00:00,176,8
groovy - jstrachan - 2003-09-11 14:11:56+00:00,177,16
groovy - jstrachan - 2003-09-11 14:11:56+00:00,178,2
groovy - jstrachan - 2003-09-11 14:11:56+00:00,179,21
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,0,37
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,1,4
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,2,3
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,3,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,4,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,5,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,6,1
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,7,3
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,8,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,9,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,10,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,11,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,12,9
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,13,3
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,14,2
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,15,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,16,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,17,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,18,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,19,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,20,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,21,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,22,1
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,23,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,24,18
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,25,3
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,26,11
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,27,4
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,28,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,29,0
groovy - Boc McWhirter - 2003-09-11 14:54:46+00:00,30,0
